minor_gid,org_id,votes
713342,4,6
713342,5,16
713342,6,8
713342,8,60
713342,9,16
713342,10,2
713342,11,78
713342,12,204
713342,13,117
713342,14,123
713342,16,14
713342,17,1
713344,1,21
713344,2,64
713344,3,267
713344,4,32
713344,5,65
713344,6,29
713344,8,65
713344,9,43
713344,10,22
713344,11,166
713344,12,183
713344,13,425
713344,14,165
713344,16,135
713344,17,127
713346,1,12
713346,2,34
713346,3,149
713346,4,18
713346,5,12
713346,6,15
713346,8,76
713346,9,20
713346,10,5
713346,11,118
713346,12,134
713346,13,219
713346,14,106
713346,16,53
713346,17,2
713348,1,13
713348,2,113
713348,3,313
713348,4,48
713348,5,24
713348,6,33
713348,8,117
713348,9,19
713348,10,1
713348,11,194
713348,12,201
713348,13,436
713348,14,234
713348,16,99
713348,17,2
713350,1,13
713350,2,27
713350,3,215
713350,4,18
713350,5,10
713350,6,21
713350,8,62
713350,9,16
713350,10,5
713350,11,95
713350,12,95
713350,13,227
713350,14,123
713350,16,43
713350,17,1
713354,1,8
713354,2,128
713354,3,162
713354,4,38
713354,5,72
713354,6,21
713354,8,77
713354,9,45
713354,10,43
713354,11,220
713354,12,155
713354,13,848
713354,14,330
713354,16,244
713354,17,118
713356,1,14
713356,2,16
713356,3,243
713356,4,10
713356,5,7
713356,6,52
713356,8,69
713356,9,23
713356,10,1
713356,11,130
713356,12,162
713356,13,59
713356,14,15
713356,16,12
713356,17,0
713358,1,18
713358,2,9
713358,3,359
713358,4,10
713358,5,21
713358,6,8
713358,8,58
713358,9,21
713358,10,0
713358,11,99
713358,12,151
713358,13,145
713358,14,67
713358,16,29
713358,17,2
713360,1,18
713360,2,37
713360,3,490
713360,4,21
713360,5,28
713360,6,31
713360,8,100
713360,9,26
713360,10,5
713360,11,209
713360,12,234
713360,13,212
713360,14,106
713360,16,42
713360,17,2
713362,1,22
713362,2,23
713362,3,421
713362,4,17
713362,5,22
713362,6,15
713362,8,89
713362,9,24
713362,10,7
713362,11,110
713362,12,210
713362,13,175
713362,14,69
713362,16,46
713362,17,1
713364,1,2
713364,2,7
713364,3,117
713364,4,3
713364,5,13
713364,6,11
713364,8,15
713364,9,12
713364,10,3
713364,11,19
713364,12,109
713364,13,27
713364,14,8
713364,16,3
713364,17,0
713366,1,1
713366,2,2
713366,3,25
713366,4,2
713366,5,2
713366,6,5
713366,8,15
713366,9,2
713366,10,0
713366,11,3
713366,12,23
713366,13,10
713366,14,2
713366,16,5
713366,17,0
713368,1,0
713368,2,7
713368,3,62
713368,4,1
713368,5,4
713368,6,3
713368,8,11
713368,9,0
713368,10,1
713368,11,24
713368,12,21
713368,13,23
713368,14,10
713368,16,4
713368,17,0
713374,1,14
713374,2,21
713374,3,226
713374,4,14
713374,5,19
713374,6,11
713374,8,112
713374,9,26
713374,10,2
713374,11,135
713374,12,224
713374,13,170
713374,14,75
713374,16,29
713374,17,1
713376,1,6
713376,2,9
713376,3,111
713376,4,7
713376,5,1
713376,6,5
713376,8,12
713376,9,3
713376,10,5
713376,11,37
713376,12,23
713376,13,56
713376,14,32
713376,16,12
713376,17,0
713378,1,3
713378,2,1
713378,3,31
713378,4,1
713378,5,2
713378,6,3
713378,8,5
713378,9,0
